ID_pago,ID_venta,Fecha_pago,Pago
1195,1195,42815,92920
1196,1196,42814,76756
1197,1197,42816,29169.75
1198,1198,42826,114672.25
1199,1199,42800,29468.25
1200,1200,42810,59325
1201,1201,42806,37293.75
1202,1202,42809,137505.75
1203,1203,42800,126646.88
1204,1204,42823,268929.38
1205,1205,42809,263134.88
1206,1206,42819,119164.5
1207,1207,42810,191375
1208,1208,42808,181189
1209,1209,42808,49481.25
1210,1210,42815,188059.63
1211,1211,42808,116961.75
1212,1212,42818,155870
1213,1213,42816,154750.75
1214,1214,42828,81961.25
1215,1215,42803,36671.25
1216,1216,42808,336005.75
1217,1217,42816,228850
1218,1218,42822,216177
1219,1219,42814,279331.63
1220,1220,42807,54810
1221,1221,42815,254036.88
1222,1222,42825,172235
1223,1223,42829,225684.38
1224,1224,42805,133842.5
1225,1225,42815,98133.5
1226,1226,42806,187149.38
1227,1227,42829,190855
1228,1228,42818,124573.5
1229,1229,42835,56455.38
1230,1230,42827,302840
1231,1231,42815,161622.5
1232,1232,42808,118697.25
1233,1233,42837,102597
1234,1234,42821,106111
1235,1235,42820,209146.63
1236,1236,42837,105154
1237,1237,42825,47011.25
1238,1238,42811,102576
1239,1239,42838,104951.88
1240,1240,42817,320304.38
1241,1241,42812,78826
1242,1242,42841,60525
1243,1243,42841,33689.5
1244,1244,42819,144089.75
1245,1245,42819,184678.5
1246,1246,42820,45891.5
1247,1247,42819,194735.5
1248,1248,42835,106379
1249,1249,42819,62518.5
1250,1250,42824,170355.38
1251,1251,42838,91293.75
1252,1252,42832,108454.5
1253,1253,42819,57465.63
1254,1254,42826,94726.13
1255,1255,42818,44295
1256,1256,42845,202524
1257,1257,42820,143690.63
1258,1258,42846,156107.75
1259,1259,42838,186907.5
1260,1260,42842,60731.13
1261,1261,42825,149366.25
1262,1262,42820,65637
1263,1263,42835,106183
1264,1264,42836,230384.25
1265,1265,42820,78415.13
1266,1266,42847,45407.63
1267,1267,42835,43715
1268,1268,42836,148880.5
1269,1269,42836,163461
1270,1270,42841,66473
1271,1271,42841,216359.5
1272,1272,42845,187623
1273,1273,42829,199904.13
1274,1274,42834,227721.38
1275,1275,42830,219272.5
1276,1276,42842,202158.75
1277,1277,42842,279086.25
1278,1278,42852,130003.5
1279,1279,42836,100610.5
1280,1280,42840,242250
1281,1281,42831,125576
1282,1282,42854,65114.25
1283,1283,42848,101582.5
1284,1284,42836,50109.38
1285,1285,42850,85293
1286,1286,42833,359035.88
1287,1287,42857,201541.75
1288,1288,42836,301706
1289,1289,42854,232225.88
1290,1290,42844,195015.63
1291,1291,42849,159165
1292,1292,42855,195840
1293,1293,42852,225831.25
1294,1294,42850,60039.75
1295,1295,42853,112403.5
1296,1296,42852,89534
1297,1297,42850,218931.25
1298,1298,42845,147436
1299,1299,42853,212823.75
1300,1300,42842,38712.75
1301,1301,42862,316416.75
1302,1302,42836,296424
1303,1303,42850,82127.5
1304,1304,42842,78412.5
1305,1305,42846,97267.63
1306,1306,42841,278726.5
1307,1307,42841,323664
1308,1308,42857,125588.38
1309,1309,42858,71775
1310,1310,42848,189703.5
1311,1311,42847,132460
1312,1312,42840,190485
1313,1313,42840,115149.38
1314,1314,42851,150733
1315,1315,42867,129427
1316,1316,42867,224477.38
1317,1317,42851,46999.88
1318,1318,42842,192981.25
1319,1319,42866,215948.5
1320,1320,42847,105185.5
1321,1321,42858,309820.75
1322,1322,42845,299604.38
1323,1323,42852,53970
1324,1324,42861,56802
1325,1325,42851,70390.25
1326,1326,42842,81434
1327,1327,42853,35190.13
1328,1328,42867,288253.88
1329,1329,42857,170920.75
1330,1330,42856,261849.38
1331,1331,42866,179454
1332,1332,42867,202390.25
1333,1333,42859,35994
1334,1334,42858,88203.5
1335,1335,42870,119366.25
1336,1336,42850,322890.75
1337,1337,42851,61746.38
1338,1338,42865,20490
1339,1339,42857,89599.13
1340,1340,42861,129193.5
1341,1341,42871,125961
1342,1342,42858,212333
1343,1343,42863,286518.63
1344,1344,42870,187530
1345,1345,42861,46269.75
1346,1346,42876,41706.25
1347,1347,42876,118751.88
1348,1348,42859,231250.5
1349,1349,42855,111588
1350,1350,42856,53214
1351,1351,42856,63130
1352,1352,42866,133079.63
1353,1353,42862,212812.63
1354,1354,42876,302258
1355,1355,42877,110777.75
1356,1356,42854,177663.5
1357,1357,42864,228427.5
1358,1358,42859,309311.75
1359,1359,42868,132416
1360,1360,42866,150185
1361,1361,42855,147451.5
1362,1362,42873,180148.5
1363,1363,42861,91197.38
1364,1364,42880,97938.75
1365,1365,42857,43769.38
1366,1366,42867,106340
1367,1367,42881,70935.75
1368,1368,42864,22888.13
1369,1369,42856,122048
1370,1370,42862,158850
1371,1371,42878,50781.5
1372,1372,42884,329221.75
1373,1373,42861,276416
1374,1374,42882,160901.25
1375,1375,42864,170493.75
1376,1376,42880,76141
1377,1377,42859,104000
1378,1378,42859,192928.5
1379,1379,42884,126690.38
1380,1380,42873,119808
1381,1381,42863,112776.5
1382,1382,42877,169012
1383,1383,42872,101849.13
1384,1384,42868,79322.88
1385,1385,42862,258258
1386,1386,42890,155575
1387,1387,42869,105397.5
1388,1388,42880,286065
1389,1389,42885,236596.5
1390,1390,42873,115592.63
1391,1391,42888,100580
1392,1392,42885,130865.63
1393,1393,42880,38219.5
1394,1394,42866,251491.75
1395,1395,42880,240408
1396,1396,42870,147131.5
1397,1397,42864,202902.13
1398,1398,42879,112376.75
1399,1399,42876,100596
1400,1400,42892,208762.5
1401,1401,42871,293650
1402,1402,42884,141631.25
1403,1403,42886,302196.5
1404,1404,42886,181678.5
1405,1405,42875,61645.75
1406,1406,42888,191402.75
1407,1407,42895,233000
1408,1408,42897,173044.38
1409,1409,42872,216712
1410,1410,42893,82750
1411,1411,42894,124935.13
1412,1412,42889,265008.38
1413,1413,42890,92856
1414,1414,42899,150845.75
1415,1415,42880,112121.13
1416,1416,42887,104299.25
1417,1417,42879,142233.25
1418,1418,42874,65065.13
1419,1419,42876,162534.5
1420,1420,42898,130108.88
1421,1421,42884,198107
1422,1422,42887,141528.75
1423,1423,42887,155050
1424,1424,42877,197973.13
1425,1425,42892,64519.88
1426,1426,42888,58426.25
1427,1427,42894,278554.88
1428,1428,42903,192391.88
1429,1429,42891,130850
1430,1430,42879,52053.75
1431,1431,42879,224016
1432,1432,42879,33054.75
1433,1433,42879,201371.63
1434,1434,42896,71623
1435,1435,42904,68500
1436,1436,42899,178543.75
1437,1437,42895,179404.88
1438,1438,42886,125172
1439,1439,42907,163333
1440,1440,42885,188094.38
1441,1441,42901,264531.38
1442,1442,42892,187040
1443,1443,42902,84032.13
1444,1444,42896,119799
1445,1445,42886,73226.5
1446,1446,42898,58873.5
1447,1447,42898,70884
1448,1448,42899,197376.5
1449,1449,42895,88336.25
1450,1450,42894,62462.25
1451,1451,42908,222429.38
1452,1452,42905,56875
1453,1453,42910,210979.5
1454,1454,42894,200671.75
1455,1455,42888,130971.75
1456,1456,42892,273844
1457,1457,42901,62100.75
1458,1458,42892,211385.63
1459,1459,42907,57066.5
1460,1460,42909,129931.5
1461,1461,42908,70385.63
1462,1462,42914,58930
1463,1463,42895,198948
1464,1464,42920,174144.63
1465,1465,42916,65681.75
1466,1466,42899,100303.5
1467,1467,42899,291637.13
1468,1468,42920,162210.75
1469,1469,42894,52407
1470,1470,42894,336369.25
1471,1471,42908,60626.63
1472,1472,42895,156369
1473,1473,42905,244417.5
1474,1474,42905,318664.13
1475,1475,42904,27023.38
1476,1476,42895,271529
1477,1477,42915,45533.75
1478,1478,42919,188037.63
1479,1479,42902,52153.88
1480,1480,42917,131703.5
1481,1481,42916,168116.63
1482,1482,42923,108545.88
1483,1483,42918,46048
1484,1484,42911,334698.75
1485,1485,42915,185503.5
1486,1486,42901,140238.25
1487,1487,42912,67239.38
1488,1488,42913,88059.5
1489,1489,42910,165474
1490,1490,42924,86464
1491,1491,42908,155129.25
1492,1492,42910,175663.13
1493,1493,42905,125218.75
1494,1494,42924,183915
1495,1495,42926,198751.25
1496,1496,42924,315113
1497,1497,42919,110009.38
1498,1498,42905,32078.75
1499,1499,42932,135537.5
1500,1500,42915,74468.75
1501,1501,42915,39630.5
1502,1502,42913,146895
1503,1503,42934,122126.38
1504,1504,42909,97303.75
1505,1505,42922,27518.5
1506,1506,42909,314080
1507,1507,42922,89532.5
1508,1508,42926,324347.5
1509,1509,42934,272578.5
1510,1510,42911,95416.13
1511,1511,42914,198382.88
1512,1512,42933,302401.13
1513,1513,42936,123380
1514,1514,42910,97625
1515,1515,42914,211125
1516,1516,42935,100714.25
1517,1517,42917,152187.63
1518,1518,42920,182124.88
1519,1519,42927,82482.25
1520,1520,42917,124993.75
1521,1521,42913,49892.88
1522,1522,42917,38265
1523,1523,42923,181779
1524,1524,42938,110047.5
1525,1525,42936,285421.5
1526,1526,42929,73363.5
1527,1527,42914,50075
1528,1528,42914,141576
1529,1529,42919,157134.38
1530,1530,42919,60030
1531,1531,42930,290720.75
1532,1532,42924,192822.5
1533,1533,42927,67556.5
1534,1534,42919,217786.63
1535,1535,42928,57094.5
1536,1536,42934,45219.88
1537,1537,42925,129478.25
1538,1538,42918,175731.5
1539,1539,42927,106296
1540,1540,42932,277989.88
1541,1541,42933,130727
1542,1542,42936,300135.38
1543,1543,42947,47686.75
1544,1544,42936,196686.63
1545,1545,42935,108251
1546,1546,42933,161763.75
1547,1547,42937,157316.75
1548,1548,42929,41360.63
1549,1549,42929,64907.38
1550,1550,42947,100518
1551,1551,42938,118048.13
1552,1552,42945,54553.5
1553,1553,42925,107380
1554,1554,42929,77348.25
1555,1555,42928,88605
1556,1556,42933,173529.75
1557,1557,42951,197855.63
1558,1558,42953,103831
1559,1559,42950,103086
1560,1560,42941,134365.13
1561,1561,42945,227925.75
1562,1562,42955,72954.75
1563,1563,42941,235226.25
1564,1564,42946,247980
1565,1565,42944,66730
1566,1566,42945,88305
1567,1567,42956,257187
1568,1568,42933,250635
1569,1569,42949,275354.63
1570,1570,42957,43491.38
1571,1571,42946,72961.5
1572,1572,42947,214537.5
1573,1573,42945,158923.5
1574,1574,42957,212464.88
1575,1575,42943,202571.88
1576,1576,42945,275910.75
1577,1577,42949,148320
1578,1578,42963,215380
1579,1579,42938,150887.63
1580,1580,42952,98353.75
1581,1581,42951,278114.63
1582,1582,42955,307877.63
1583,1583,42942,229012.5
1584,1584,42961,114552.25
1585,1585,42950,128346.75
1586,1586,42957,180929.25
1587,1587,42939,59829.88
1588,1588,42948,271368.13
1589,1589,42949,200935.88
1590,1590,42965,85271
1591,1591,42963,203490
1592,1592,42946,138483
1593,1593,42946,70368.38
1594,1594,42947,71110
1595,1595,42956,80676
1596,1596,42965,266640
1597,1597,42965,207008
1598,1598,42959,200775.75
1599,1599,42941,163966.25
1600,1600,42945,95546.25
1601,1601,42953,163693
1602,1602,42962,94544.38
1603,1603,42952,85965
1604,1604,42951,100881
1605,1605,42948,162695
1606,1606,42955,243916
1607,1607,42960,54709.25
1608,1608,42952,92591.38
1609,1609,42965,70406.88
1610,1610,42970,286558.13
1611,1611,42971,86504.63
1612,1612,42950,263862.5
1613,1613,42977,86299.5
1614,1614,42949,120004
1615,1615,42954,49936
1616,1616,42959,94657.5
1617,1617,42948,85699
1618,1618,42952,123795
1619,1619,42959,184676.25
1620,1620,42968,46949
1621,1621,42949,207350
1622,1622,42965,222835.38
1623,1623,42969,35843.38
1624,1624,42957,35193.5
1625,1625,42969,41080.75
1626,1626,42956,151152
1627,1627,42957,150338.13
1628,1628,42957,305056.13
1629,1629,42964,117822.38
1630,1630,42952,43702.88
1631,1631,42976,237525
1632,1632,42960,50544
1633,1633,42954,190372.13
1634,1634,42980,92483
1635,1635,42968,208656.25
1636,1636,42972,181048
1637,1637,42974,103726
1638,1638,42968,144601
1639,1639,42969,269400
1640,1640,42976,162141.75
1641,1641,42955,69064.13
1642,1642,42980,333477
1643,1643,42970,155756.25
1644,1644,42967,298119.25
1645,1645,42974,119766.5
1646,1646,42956,143451
1647,1647,42979,361040.63
1648,1648,42958,68248.25
1649,1649,42961,113347.5
1650,1650,42974,36629.63
1651,1651,42960,74102.88
1652,1652,42969,75174.75
1653,1653,42987,95241
1654,1654,42968,100540.88
1655,1655,42979,46904
1656,1656,42960,51458.63
1657,1657,42961,44833.75
1658,1658,42983,205407
1659,1659,42983,133705
1660,1660,42969,240858.5
1661,1661,42987,63669.5
1662,1662,42966,177875.88
1663,1663,42964,123256
1664,1664,42985,279140
1665,1665,42985,284499.25
1666,1666,42992,55329.38
1667,1667,42977,105388.25
1668,1668,42974,109025.5
1669,1669,42978,241671.5
1670,1670,42970,187486.13
1671,1671,42992,213403
1672,1672,42972,223651.75
1673,1673,42990,188713.75
1674,1674,42988,286255.75
1675,1675,42996,255663
1676,1676,42993,272669.13
1677,1677,42977,328200
1678,1678,43000,59358
1679,1679,43000,82980.63
1680,1680,42985,76930
1681,1681,42992,182399
1682,1682,42988,180133.75
1683,1683,42996,69096.63
1684,1684,42973,241556
1685,1685,42994,148907.5
1686,1686,42990,95726.88
1687,1687,42974,87606.75
1688,1688,42975,240439.5
1689,1689,42974,72697.5
1690,1690,43003,85235.5
1691,1691,42996,98203.5
1692,1692,42982,48993.75
1693,1693,42983,271415.88
1694,1694,43001,228353.13
1695,1695,42985,154256
1696,1696,42977,184247.75
1697,1697,42981,142926.5
1698,1698,42981,166699.13
1699,1699,42997,194803.75
1700,1700,42983,143766
1701,1701,42989,189660.63
1702,1702,43005,105039
1703,1703,42983,271440
1704,1704,42989,103382.13
1705,1705,42994,178627.5
1706,1706,42982,253300.5
1707,1707,43004,117364.5
1708,1708,42989,220272.5
1709,1709,43009,105335.38
1710,1710,42996,259250
1711,1711,42993,178054.5
1712,1712,42984,113447.5
1713,1713,42995,166679.25
1714,1714,42993,77206.5
1715,1715,42987,65850
1716,1716,43009,128913.13
1717,1717,43012,103064.63
1718,1718,43007,238928
1719,1719,43009,93457.38
1720,1720,43011,208565.75
1721,1721,43007,124343.75
1722,1722,42988,309750
1723,1723,42998,150182.75
1724,1724,42997,224808.75
1725,1725,42990,117975.63
1726,1726,43008,241457.25
1727,1727,42988,253520.5
1728,1728,42995,200340
1729,1729,43016,153873.75
1730,1730,43017,186264.25
1731,1731,42988,267990.25
1732,1732,42989,51983.25
1733,1733,42989,108010
1734,1734,42990,121869.5
1735,1735,42991,178794
1736,1736,43008,130482
1737,1737,42998,88489.25
1738,1738,42996,118575
1739,1739,43019,104786.5
1740,1740,43009,74838.13
1741,1741,43020,55171.63
1742,1742,43001,53523.75
1743,1743,43017,328792
1744,1744,43015,53205.75
1745,1745,43018,80190
1746,1746,43012,192517.5
1747,1747,43013,272970
1748,1748,43023,82084.5
1749,1749,43000,109193.25
1750,1750,43025,59260.5
1751,1751,43013,219848.25
1752,1752,43012,100412.5
1753,1753,43019,141247.5
1754,1754,43011,54154.38
1755,1755,43003,163163
1756,1756,43001,76659.38
1757,1757,43005,109803
1758,1758,43003,50425.13
1759,1759,43001,266684
1760,1760,43001,85480.5
1761,1761,43022,211164.5
1762,1762,43014,189257.13
1763,1763,43022,84766.5
1764,1764,43015,113883
1765,1765,43021,61362.13
1766,1766,43030,287421.75
1767,1767,43033,95530
1768,1768,43010,51172.25
1769,1769,43020,68708.5
1770,1770,43014,109839
1771,1771,43030,222478.13
1772,1772,43026,80586
1773,1773,43032,106309.5
1774,1774,43012,129189.38
1775,1775,43018,55789.13
1776,1776,43010,276889.63
1777,1777,43010,189092.25
1778,1778,43016,241153.5
1779,1779,43019,76687
1780,1780,43024,122445
1781,1781,43017,33048.13
1782,1782,43034,143319
1783,1783,43028,188287.5
1784,1784,43027,101139.38
1785,1785,43034,32215.63
1786,1786,43033,44925.75
1787,1787,43024,333684
1788,1788,43029,82354.38
1789,1789,43035,93659.38
1790,1790,43022,273045.5
1791,1791,43011,218424
1792,1792,43011,100567.5
1793,1793,43022,219131.5
1794,1794,43036,121289.25
1795,1795,43023,177520
1796,1796,43017,226460
1797,1797,43037,110302.5
1798,1798,43034,190374.75
1799,1799,43036,281197
1800,1800,43020,164940
1801,1801,43037,150590.25
1802,1802,43013,113700.75
1803,1803,43014,297306.63
1804,1804,43034,107242
1805,1805,43038,245388
1806,1806,43021,141669
1807,1807,43031,155507
1808,1808,43040,91993.13
1809,1809,43020,172838.38
1810,1810,43025,60048
1811,1811,43019,184147.5
1812,1812,43028,118203
1813,1813,43036,251289
1814,1814,43044,43274
1815,1815,43043,85779
1816,1816,43019,131250
1817,1817,43037,46084.5
1818,1818,43045,257932.5
1819,1819,43028,200716.25
1820,1820,43034,62159
1821,1821,43028,194528.25
1822,1822,43044,54705
1823,1823,43045,291765.38
1824,1824,43035,267023
1825,1825,43031,298843.75
1826,1826,43034,124317
1827,1827,43035,146232.5
1828,1828,43024,210950.5
1829,1829,43032,90570.38
1830,1830,43050,233461.5
1831,1831,43049,123903
1832,1832,43053,160571
1833,1833,43050,48572.88
1834,1834,43044,147756.63
1835,1835,43026,63980
1836,1836,43048,93233
1837,1837,43040,29647
1838,1838,43029,205333
1839,1839,43029,309438.75
1840,1840,43033,193062
1841,1841,43051,56552.13
1842,1842,43040,287401
1843,1843,43034,119437.5
1844,1844,43041,82269.63
1845,1845,43043,117354.5
1846,1846,43051,199670
1847,1847,43048,187391.75
1848,1848,43036,165950.75
1849,1849,43061,97640
1850,1850,43035,123987.5
1851,1851,43052,119697.75
1852,1852,43044,177632.5
1853,1853,43036,177828
1854,1854,43055,234869.25
1855,1855,43039,157880
1856,1856,43057,308495
1857,1857,43040,299275.5
1858,1858,43039,67091.63
1859,1859,43055,235386
1860,1860,43044,260472.38
1861,1861,43059,243105
1862,1862,43056,277666.13
1863,1863,43049,52234
1864,1864,43048,38014.13
1865,1865,43060,37425.88
1866,1866,43047,67611.25
1867,1867,43061,64324.5
1868,1868,43058,83412.38
1869,1869,43059,134291.5
1870,1870,43055,236911.63
1871,1871,43070,65435.13
1872,1872,43052,205593.38
1873,1873,43061,145271.5
1874,1874,43055,88320
1875,1875,43071,73644.38
1876,1876,43067,171374.75
1877,1877,43059,136735.88
1878,1878,43048,121826.25
1879,1879,43064,33239.13
1880,1880,43045,114099.75
1881,1881,43056,146775.38
1882,1882,43075,214248.75
1883,1883,43071,188623.5
1884,1884,43071,277026.75
1885,1885,43068,162562.5
1886,1886,43057,291632.25
1887,1887,43068,86560.5
1888,1888,43053,49121.5
1889,1889,43068,42698
1890,1890,43069,258843.75
1891,1891,43075,62466.88
1892,1892,43070,172595.5
1893,1893,43075,65835
1894,1894,43055,53360
1895,1895,43055,215040
1896,1896,43080,100585.38
1897,1897,43056,52661.25
1898,1898,43077,147494.63
1899,1899,43057,109867.5
1900,1900,43060,139573.38
1901,1901,43068,114672.25
1902,1902,43054,53909.38
1903,1903,43060,151688.13
1904,1904,43076,200200
1905,1905,43082,94612.5
1906,1906,43059,52053.75
1907,1907,43076,62672.5
1908,1908,43061,59083.5
1909,1909,43064,63575.75
1910,1910,43067,147398.75
1911,1911,43063,132478.38
1912,1912,43067,97921.25
1913,1913,43080,240793
1914,1914,43075,114330.13
1915,1915,43076,217112.63
1916,1916,43075,290483.5
1917,1917,43082,53251.25
1918,1918,43064,37726.88
1919,1919,43074,45496
1920,1920,43067,293392.13
1921,1921,43068,81986.63
1922,1922,43085,170065.38
1923,1923,43068,159536.13
1924,1924,43071,326675.63
1925,1925,43063,227217
