Columna1,Fecha venta,ID_producto,ID_Zona,Venta,ID_Vendedor,ID_Cliente
2514,"2018-06-14",5,1,1083256,40,5
2515,"2018-06-14",2,1,2030805,33,5
2516,"2018-06-15",4,3,181170,13,1
2517,"2018-06-15",2,2,2162160,20,10
2518,"2018-06-15",4,3,1826024,39,4
2519,"2018-06-17",3,1,413910,31,1
2520,"2018-06-18",3,2,2250348,3,5
2521,"2018-06-18",3,1,1736068,19,4
2522,"2018-06-18",2,2,620218,18,6
2523,"2018-06-18",4,4,1327669,47,4
2524,"2018-06-19",5,3,885339,16,3
2525,"2018-06-19",4,3,2198502,18,9
2526,"2018-06-20",3,3,1010862,3,7
2527,"2018-06-20",4,1,2458798,10,5
2528,"2018-06-21",4,4,718266,13,1
2529,"2018-06-21",4,4,1521615,5,5
2530,"2018-06-21",1,4,797215,15,2
2531,"2018-06-22",4,3,1253505,33,3
2532,"2018-06-22",6,3,373032,3,5
2533,"2018-06-22",1,1,912330,45,9
2534,"2018-06-22",3,2,1087812,47,8
2535,"2018-06-23",6,1,819621,23,5
2536,"2018-06-24",6,2,1988702,32,2
2537,"2018-06-25",6,2,320281,26,7
2538,"2018-06-25",4,1,1504420,13,5
2539,"2018-06-27",6,2,396780,37,8
2540,"2018-06-27",4,2,536634,34,8
2541,"2018-06-27",4,1,1844425,2,2
2542,"2018-06-27",3,2,2849763,25,1
2543,"2018-06-27",5,2,373106,35,4
2544,"2018-06-28",5,4,774400,46,4
2545,"2018-06-28",5,2,1691124,19,2
2546,"2018-06-28",1,2,594698,47,5
2547,"2018-06-28",1,1,1182636,3,6
2548,"2018-06-29",5,2,1576380,38,1
2549,"2018-06-29",1,3,1362984,9,2
2550,"2018-06-29",1,4,1298947,45,1
2551,"2018-06-29",4,3,1059916,29,4
2552,"2018-06-30",5,1,517472,49,2
2553,"2018-07-01",5,2,304288,44,3
2554,"2018-07-01",5,4,2415325,35,5
2555,"2018-07-01",4,4,2091144,39,2
2556,"2018-07-01",3,4,1298500,15,9
2557,"2018-07-02",1,4,1470185,8,5
2558,"2018-07-03",5,4,1758964,30,5
2559,"2018-07-03",2,2,546440,20,1
2560,"2018-07-04",6,2,580856,42,10
2561,"2018-07-04",6,2,350610,11,3
2562,"2018-07-04",5,2,598320,6,5
2563,"2018-07-05",6,4,1284045,9,3
2564,"2018-07-05",2,2,766320,18,6
2565,"2018-07-05",2,4,845370,8,4
2566,"2018-07-06",3,4,654885,13,3
2567,"2018-07-06",4,4,914839,29,1
2568,"2018-07-07",4,1,503478,33,6
2569,"2018-07-07",2,2,390400,25,3
2570,"2018-07-07",1,4,512430,1,6
2571,"2018-07-07",4,3,1127473,36,9
2572,"2018-07-07",5,3,1154101,4,9
2573,"2018-07-08",5,1,668748,39,5
2574,"2018-07-08",1,4,2470912,33,4
2575,"2018-07-10",3,1,409712,31,3
2576,"2018-07-10",4,4,888941,30,10
2577,"2018-07-10",6,1,2702220,46,7
2578,"2018-07-11",6,3,879870,7,4
2579,"2018-07-13",1,2,2189534,1,2
2580,"2018-07-13",5,1,375243,40,6
2581,"2018-07-13",3,2,1061710,9,5
2582,"2018-07-13",4,2,889608,34,2
2583,"2018-07-14",4,4,950615,22,10
2584,"2018-07-14",4,4,1016964,7,8
2585,"2018-07-14",6,2,1315648,10,9
2586,"2018-07-15",4,1,1889748,12,3
2587,"2018-07-15",4,4,1634373,1,2
2588,"2018-07-15",5,4,1559054,31,1
2589,"2018-07-15",5,4,949344,49,8
2590,"2018-07-16",4,1,2682225,10,3
2591,"2018-07-16",4,3,1359579,22,7
2592,"2018-07-16",1,2,1076250,19,4
2593,"2018-07-16",1,2,891849,1,9
2594,"2018-07-17",2,1,1632930,26,6
2595,"2018-07-17",3,2,1039380,5,4
2596,"2018-07-18",3,4,1700994,40,4
2597,"2018-07-18",4,2,489600,31,10
2598,"2018-07-18",3,4,659022,44,9
2599,"2018-07-19",4,1,1626779,39,8
2600,"2018-07-19",1,4,485824,49,2
2601,"2018-07-19",1,2,1021000,39,9
2602,"2018-07-20",3,1,1095860,37,6
2603,"2018-07-20",1,2,497546,11,9
2604,"2018-07-21",3,4,670208,47,5
2605,"2018-07-21",6,1,1550456,27,10
2606,"2018-07-21",6,3,1431891,38,3
2607,"2018-07-22",6,1,1899690,10,5
2608,"2018-07-22",1,1,931104,45,10
2609,"2018-07-23",1,2,714999,15,2
2610,"2018-07-24",3,4,1365936,43,5
2611,"2018-07-24",1,3,1064301,16,10
2612,"2018-07-24",3,2,598195,31,9
2613,"2018-07-25",4,4,2618364,43,3
2614,"2018-07-25",1,3,1844282,32,9
2615,"2018-07-25",4,4,2199995,20,10
2616,"2018-07-25",1,1,1170300,4,9
2617,"2018-07-26",4,4,610740,15,9
2618,"2018-07-26",5,1,769860,43,9
2619,"2018-07-27",2,4,867783,21,2
2620,"2018-07-28",4,1,688092,24,9
2621,"2018-07-28",4,3,1476534,13,7
2622,"2018-07-28",3,1,2874207,39,7
2623,"2018-07-28",1,1,1002348,46,2
2624,"2018-07-28",6,3,395096,19,1
2625,"2018-07-29",2,3,1232927,4,5
2626,"2018-07-29",4,2,515555,44,9
2627,"2018-07-30",4,2,1202537,41,7
2628,"2018-07-30",1,1,1732233,44,8
2629,"2018-07-30",4,3,1706280,45,6
2630,"2018-07-31",1,3,395751,7,3
2631,"2018-07-31",6,1,1776555,41,4
2632,"2018-08-01",5,1,1527618,41,1
2633,"2018-08-01",6,3,880440,6,5
2634,"2018-08-03",4,2,1994382,46,8
2635,"2018-08-03",6,3,2211979,1,7
2636,"2018-08-04",1,4,1673607,15,8
2637,"2018-08-04",1,2,1422537,7,5
2638,"2018-08-05",3,2,696169,37,1
2639,"2018-08-05",1,2,1456322,32,3
2640,"2018-08-05",2,3,596778,17,10
2641,"2018-08-05",3,2,1053227,37,8
2642,"2018-08-05",5,1,2171950,7,4
2643,"2018-08-06",4,1,1233000,42,7
2644,"2018-08-06",5,4,2205240,26,1
2645,"2018-08-07",4,1,1341656,7,7
2646,"2018-08-08",3,3,1984808,6,4
2647,"2018-08-08",5,4,1705320,20,10
2648,"2018-08-08",2,4,1772540,49,1
2649,"2018-08-08",4,2,1093456,30,6
2650,"2018-08-08",6,3,1324125,46,9
2651,"2018-08-09",5,4,1199394,36,1
2652,"2018-08-10",2,3,957264,28,5
2653,"2018-08-10",1,4,643060,33,7
2654,"2018-08-10",6,2,2909412,45,10
2655,"2018-08-10",4,1,891136,24,5
2656,"2018-08-10",3,4,733236,16,2
2657,"2018-08-11",3,4,1622400,37,10
2658,"2018-08-11",1,3,1473219,21,1
2659,"2018-08-11",3,3,395149,23,5
2660,"2018-08-12",4,3,563762,43,9
2661,"2018-08-13",3,2,557604,1,7
2662,"2018-08-14",2,1,954249,24,3
2663,"2018-08-14",4,2,1041448,6,6
2664,"2018-08-16",1,1,1165548,46,8
2665,"2018-08-18",5,2,336043,41,4
2666,"2018-08-18",3,4,2539236,37,10
2667,"2018-08-18",1,1,853494,45,8
2668,"2018-08-18",6,3,554148,40,4
2669,"2018-08-19",5,2,889350,20,6
2670,"2018-08-19",4,4,1694630,17,2
2671,"2018-08-19",1,1,925749,11,3
2672,"2018-08-19",2,4,996096,4,7
2673,"2018-08-19",1,4,380280,47,5
2674,"2018-08-20",4,4,760854,17,1
2675,"2018-08-20",6,4,219145,45,2
2676,"2018-08-20",6,2,2574558,40,10
2677,"2018-08-21",4,1,1114940,46,6
2678,"2018-08-21",4,3,1793695,4,3
2679,"2018-08-22",6,2,326598,47,8
2680,"2018-08-22",2,3,1096452,20,4
2681,"2018-08-23",1,4,531493,5,2
2682,"2018-08-23",4,1,1971501,13,9
2683,"2018-08-23",1,4,307744,13,4
2684,"2018-08-24",4,4,506252,27,2
2685,"2018-08-24",6,2,498560,12,5
2686,"2018-08-25",4,3,1277381,33,4
2687,"2018-08-25",6,4,1287428,23,5
2688,"2018-08-25",1,2,1230240,32,6
2689,"2018-08-25",6,2,2173169,27,2
2690,"2018-08-26",2,4,2399312,43,1
2691,"2018-08-26",1,2,380072,40,5
2692,"2018-08-26",4,3,354853,35,1
2693,"2018-08-26",6,3,1981440,32,3
2694,"2018-08-27",6,1,2200452,23,3
2695,"2018-08-27",4,2,1695948,34,3
2696,"2018-08-27",4,3,2080290,19,7
2697,"2018-08-28",3,4,2977318,10,8
2698,"2018-08-29",2,4,403770,27,6
2699,"2018-08-29",6,3,634130,30,7
2700,"2018-08-30",6,2,1025491,37,5
2701,"2018-08-31",4,2,1191610,12,7
2702,"2018-08-31",5,3,1553772,36,6
2703,"2018-09-01",4,4,2534241,1,3
2704,"2018-09-01",4,4,1556282,10,9
2705,"2018-09-01",4,3,613251,17,8
2706,"2018-09-01",2,1,1176480,21,10
2707,"2018-09-02",6,3,351492,21,3
2708,"2018-09-02",2,2,2326346,30,7
2709,"2018-09-03",4,2,1643568,42,1
2710,"2018-09-03",6,2,2445724,20,1
2711,"2018-09-04",1,2,2153580,6,1
2712,"2018-09-04",4,3,348823,10,1
2713,"2018-09-04",3,2,1994933,2,4
2714,"2018-09-04",5,2,478431,43,3
2715,"2018-09-04",1,1,1110907,6,4
2716,"2018-09-04",2,1,2076480,35,1
2717,"2018-09-05",4,3,407114,2,3
2718,"2018-09-05",3,3,1349705,30,1
2719,"2018-09-05",6,1,770552,29,4
2720,"2018-09-06",4,1,918380,31,7
2721,"2018-09-06",1,3,256992,41,9
2722,"2018-09-07",1,4,2180939,49,6
2723,"2018-09-07",3,1,680606,47,3
2724,"2018-09-07",1,1,874256,25,2
2725,"2018-09-07",3,3,1299315,44,6
2726,"2018-09-08",6,3,545100,19,5
2727,"2018-09-08",2,3,1580790,20,8
2728,"2018-09-09",5,1,591325,29,7
2729,"2018-09-09",3,1,920490,43,1
2730,"2018-09-10",1,4,583236,42,2
2731,"2018-09-10",6,4,2885316,9,1
2732,"2018-09-11",3,1,1239525,33,4
2733,"2018-09-11",6,3,482274,14,3
2734,"2018-09-12",2,2,1967242,20,7
2735,"2018-09-12",3,1,1057755,25,7
2736,"2018-09-13",4,1,1956864,46,5
2737,"2018-09-13",3,4,604440,3,2
2738,"2018-09-13",1,1,535408,3,10
2739,"2018-09-14",3,3,779058,18,7
2740,"2018-09-15",3,1,2297985,44,8
2741,"2018-09-16",5,4,672192,25,5
2742,"2018-09-16",4,1,1298752,32,7
2743,"2018-09-16",6,3,578688,43,9
2744,"2018-09-16",5,3,1728230,29,3
2745,"2018-09-16",3,4,1040252,46,7
2746,"2018-09-17",4,4,1134984,28,10
2747,"2018-09-17",4,3,2066688,36,4
2748,"2018-09-17",5,3,579348,12,2
2749,"2018-09-18",4,1,1326135,16,1
2750,"2018-09-18",1,1,2121278,5,3
2751,"2018-09-18",5,4,1262196,17,4
2752,"2018-09-19",2,2,2242839,17,5
2753,"2018-09-19",4,1,1317210,14,1
2754,"2018-09-20",6,4,2001266,45,6
2755,"2018-09-20",3,2,1088616,30,10
2756,"2018-09-20",3,2,1475172,44,3
2757,"2018-09-22",3,3,958608,26,3
2758,"2018-09-22",6,1,458346,31,5
2759,"2018-09-22",4,1,185976,45,8
2760,"2018-09-22",6,4,641080,44,5
2761,"2018-09-23",4,3,375067,2,10
2762,"2018-09-24",2,3,1819875,36,5
2763,"2018-09-24",3,1,1345545,13,10
2764,"2018-09-25",4,1,976885,11,6
2765,"2018-09-25",4,1,1094225,37,2
2766,"2018-09-25",4,2,1519214,26,3
2767,"2018-09-26",5,4,1734264,32,2
2768,"2018-09-26",4,4,1536906,7,8
2769,"2018-09-27",4,2,1194078,16,8
2770,"2018-09-27",6,2,2291404,39,3
2771,"2018-09-29",5,2,496881,16,1
2772,"2018-09-29",2,2,372672,21,1
2773,"2018-09-29",6,4,1536212,22,10
2774,"2018-09-29",4,2,1780199,30,2
2775,"2018-09-30",2,4,1484544,15,2
2776,"2018-10-01",6,2,2381770,46,9
2777,"2018-10-01",5,3,2072632,15,6
2778,"2018-10-01",6,1,949025,21,3
2779,"2018-10-01",4,2,1658785,35,8
2780,"2018-10-02",5,2,1242498,9,6
2781,"2018-10-02",4,3,724090,45,5
2782,"2018-10-02",5,4,896532,18,4
2783,"2018-10-03",2,3,985883,2,2
2784,"2018-10-03",3,4,2008176,34,8
2785,"2018-10-04",4,2,288966,45,9
2786,"2018-10-04",4,3,1015015,44,1
2787,"2018-10-04",4,3,1211427,21,10
2788,"2018-10-05",6,4,552476,20,7
2789,"2018-10-05",4,2,777240,12,2
2790,"2018-10-05",5,2,1565620,7,9
2791,"2018-10-05",6,4,914463,34,9
2792,"2018-10-05",2,1,1770503,10,9
2793,"2018-10-06",4,2,1370500,21,4
2794,"2018-10-06",4,2,360582,14,5
2795,"2018-10-06",2,1,2327080,38,2
2796,"2018-10-06",2,4,1345213,7,7
2797,"2018-10-07",1,1,2096050,32,4
2798,"2018-10-07",3,3,1028988,20,3
2799,"2018-10-08",3,4,1319336,41,9
2800,"2018-10-08",7,4,2108128,17,3
2801,"2018-10-10",4,3,1794366,27,9
2802,"2018-10-10",3,1,594880,37,1
2803,"2018-10-10",1,3,2429752,15,9
2804,"2018-10-10",4,1,762606,37,10
2805,"2018-10-10",2,2,1923558,40,6
2806,"2018-10-10",3,3,2621925,5,8
2807,"2018-10-11",6,4,1066527,22,9
2808,"2018-10-11",4,3,2560527,41,5
2809,"2018-10-12",1,2,1659742,24,7
2810,"2018-10-12",5,1,695789,29,5
2811,"2018-10-13",3,1,1480500,33,1
2812,"2018-10-13",2,3,839630,36,10
2813,"2018-10-14",5,4,1905300,34,3
2814,"2018-10-14",4,4,544896,23,9
2815,"2018-10-14",2,2,1405465,38,2
2816,"2018-10-15",5,4,538568,47,10
2817,"2018-10-15",2,3,1573514,10,4
2818,"2018-10-15",4,3,224928,45,4
2819,"2018-10-15",3,3,1438866,46,2
2820,"2018-10-16",2,1,817156,4,3
2821,"2018-10-16",4,1,1215554,27,4
2822,"2018-10-18",2,3,961368,35,8
2823,"2018-10-18",2,1,1162624,37,1
2824,"2018-10-19",1,2,1210496,17,3
2825,"2018-10-19",4,1,2669425,45,9
2826,"2018-10-20",5,4,1250172,14,6
2827,"2018-10-20",3,1,1300360,11,6
2828,"2018-10-20",1,3,1513765,19,7
2829,"2018-10-20",2,2,1766310,6,6
2830,"2018-10-21",4,3,1469446,16,6
2831,"2018-10-21",1,3,1318707,33,7
2832,"2018-10-21",3,2,1126944,38,3
2833,"2018-10-22",1,1,931463,16,5
2834,"2018-10-22",6,3,1661760,24,7
2835,"2018-10-23",2,1,1956068,37,6
2836,"2018-10-23",6,1,529137,27,3
2837,"2018-10-23",5,2,466850,8,8
2838,"2018-10-23",5,2,379291,29,9
2839,"2018-10-23",2,4,506256,25,9
2840,"2018-10-25",4,3,1107301,39,8
2841,"2018-10-26",5,4,1167020,12,2
2842,"2018-10-26",4,2,1041625,27,4
2843,"2018-10-26",4,1,1240925,27,5
2844,"2018-10-26",4,2,660577,49,2
2845,"2018-10-26",5,2,1843361,17,6
2846,"2018-10-26",6,3,887328,41,7
2847,"2018-10-27",1,1,416997,31,3
2848,"2018-10-27",4,3,455499,10,9
2849,"2018-10-28",6,2,1940565,19,3
2850,"2018-10-28",1,4,1638750,8,9
2851,"2018-10-28",3,2,2267622,42,7
2852,"2018-10-29",2,3,567611,15,7
2853,"2018-10-29",6,3,2292160,23,1
2854,"2018-10-30",4,2,1105230,4,6
2855,"2018-10-30",3,1,400816,43,4
2856,"2018-10-30",4,2,821889,23,9
2857,"2018-10-31",4,4,2569923,15,7
2858,"2018-10-31",1,1,963459,24,8
2859,"2018-10-31",1,1,763938,45,10
2860,"2018-10-31",1,1,294722,10,8
2861,"2018-10-31",4,4,354084,20,9
2862,"2018-10-31",1,2,1623600,46,10
2863,"2018-10-31",5,2,637103,41,1
2864,"2018-11-01",3,1,1186380,42,6
2865,"2018-11-01",2,2,1704050,45,9
2866,"2018-11-01",6,1,1427004,18,5
2867,"2018-11-02",5,1,1269008,46,3
2868,"2018-11-02",3,1,1270256,30,3
2869,"2018-11-02",5,4,480600,22,4
2870,"2018-11-02",4,4,1357648,16,9
2871,"2018-11-02",5,1,2345364,47,9
2872,"2018-11-03",1,1,1516293,19,7
2873,"2018-11-04",5,4,1262624,39,5
2874,"2018-11-04",3,2,342705,38,2
2875,"2018-11-04",2,2,1607710,5,2
2876,"2018-11-04",4,2,722013,33,10
2877,"2018-11-05",2,4,799356,11,9
2878,"2018-11-05",1,2,950832,12,5
2879,"2018-11-05",3,1,1355805,34,10
2880,"2018-11-06",1,1,1767345,14,6
2881,"2018-11-06",2,2,815467,22,4
2882,"2018-11-06",6,3,238975,9,8
2883,"2018-11-06",4,4,407610,45,5
2884,"2018-11-06",6,1,2565285,40,8
2885,"2018-11-06",5,1,1414140,15,1
2886,"2018-11-07",4,2,850029,16,10
2887,"2018-11-07",2,2,265289,25,10
2888,"2018-11-08",2,4,1197390,39,9
2889,"2018-11-08",6,1,1071515,22,4
2890,"2018-11-09",5,4,449064,42,2
2891,"2018-11-09",4,1,936672,25,2
2892,"2018-11-10",5,4,2517034,19,2
2893,"2018-11-10",1,1,1464192,24,9
2894,"2018-11-10",3,1,934200,42,4
2895,"2018-11-11",4,3,1014196,22,8
2896,"2018-11-11",3,1,979056,47,8
2897,"2018-11-13",6,2,1058832,2,5
2898,"2018-11-14",4,3,1771492,28,4
2899,"2018-11-14",5,2,1045905,7,4
2900,"2018-11-15",4,2,344811,24,10
2901,"2018-11-15",4,3,598290,32,4
2902,"2018-11-16",1,2,563760,16,8
2903,"2018-11-16",6,4,1370911,44,4
2904,"2018-11-17",5,2,1454836,41,10
2905,"2018-11-17",4,3,1239672,47,10
2906,"2018-11-17",5,1,720278,4,9
2907,"2018-11-18",6,3,879366,26,9
2908,"2018-11-19",2,1,669056,33,5
2909,"2018-11-19",2,3,2081868,45,7
2910,"2018-11-20",4,3,1166375,47,3
2911,"2018-11-20",6,1,1234032,6,2
2912,"2018-11-21",2,1,2102174,33,1
2913,"2018-11-21",1,4,1008176,41,4
2914,"2018-11-21",5,3,282405,21,9
2915,"2018-11-21",1,4,1635030,1,3
2916,"2018-11-21",4,3,1185536,40,1
2917,"2018-11-23",2,1,1820285,13,9
2918,"2018-11-24",4,4,1045233,24,2
2919,"2018-11-24",1,1,327271,5,3
2920,"2018-11-24",3,2,831204,39,3
2921,"2018-11-24",4,2,360822,4,7
2922,"2018-11-24",4,3,288360,4,5
2923,"2018-11-25",4,3,519365,14,7
2924,"2018-11-25",2,3,890925,45,4
2925,"2018-11-25",4,4,367206,9,10
2926,"2018-11-25",4,3,1165649,37,4
2927,"2018-11-25",3,1,1095786,45,8
2928,"2018-11-26",3,1,1467360,13,10
2929,"2018-11-26",4,1,1239700,23,5
2930,"2018-11-26",1,2,643290,24,4
2931,"2018-11-26",2,4,1847590,21,8
2932,"2018-11-27",6,1,707350,1,9
2933,"2018-11-27",1,2,353628,24,7
2934,"2018-11-27",4,4,1752093,44,3
2935,"2018-11-27",3,1,1169088,47,8
2936,"2018-11-27",4,4,883446,33,3
2937,"2018-11-28",6,2,905600,13,7
2938,"2018-11-29",3,3,1078668,5,4
2939,"2018-11-29",1,4,1274218,3,2
2940,"2018-11-29",2,4,789976,41,1
2941,"2018-11-30",6,4,2474220,2,9
2942,"2018-11-30",4,1,684110,19,2
2943,"2018-12-01",6,4,2198403,29,6
2944,"2018-12-01",5,2,1130424,20,2
2945,"2018-12-02",4,2,693543,30,3
2946,"2018-12-02",6,1,1323280,4,3
2947,"2018-12-03",4,4,1367100,45,1
2948,"2018-12-03",4,2,1186524,5,3
2949,"2018-12-04",5,1,450336,41,6
2950,"2018-12-04",5,3,1270908,25,5
2951,"2018-12-04",1,3,1045317,6,10
2952,"2018-12-04",4,1,2133204,3,2
2953,"2018-12-04",4,2,1528088,25,6
2954,"2018-12-05",2,4,1255595,20,7
2955,"2018-12-05",6,1,774144,44,3
2956,"2018-12-05",5,2,432411,35,2
2957,"2018-12-06",6,3,258030,26,1
2958,"2018-12-06",4,2,1059956,38,10
2959,"2018-12-06",4,1,888335,32,9
2960,"2018-12-07",5,2,575640,4,7
2961,"2018-12-07",2,3,2170622,37,9
2962,"2018-12-08",3,1,1696149,12,7
2963,"2018-12-08",6,3,1077196,45,1
2964,"2018-12-08",2,3,1246058,4,8
2965,"2018-12-08",2,4,752896,25,5
2966,"2018-12-09",1,4,679140,15,1
2967,"2018-12-09",4,4,305128,4,4
2968,"2018-12-10",5,1,1094940,31,3
2969,"2018-12-10",5,2,703159,17,10
2970,"2018-12-11",2,4,1385200,27,9
2971,"2018-12-11",5,4,2797092,32,3
2972,"2018-12-12",4,3,1185790,31,4
2973,"2018-12-12",4,4,1295914,30,3
2974,"2018-12-12",6,2,1559800,6,8
2975,"2018-12-12",2,3,1482068,47,10
2976,"2018-12-13",5,3,249072,4,8
2977,"2018-12-13",2,1,1957960,37,1
2978,"2018-12-13",6,3,1377210,1,4
2979,"2018-12-13",4,2,1147144,32,2
2980,"2018-12-14",4,4,1957200,10,10
2981,"2018-12-14",6,4,1421056,32,4
2982,"2018-12-14",3,4,339192,16,10
2983,"2018-12-15",5,2,670310,20,2
2984,"2018-12-15",4,3,910563,22,6
2985,"2018-12-16",1,4,1407200,20,3
2986,"2018-12-16",4,4,2244066,46,7
2987,"2018-12-16",6,3,1408680,34,4
2988,"2018-12-17",6,3,1492656,11,10
2989,"2018-12-17",2,2,1079670,47,6
2990,"2018-12-17",4,4,247584,2,2
2991,"2018-12-18",1,4,562394,14,2
2992,"2018-12-18",1,1,776245,33,2
2993,"2018-12-19",4,4,835600,10,7
2994,"2018-12-20",6,3,1794927,27,4
2995,"2018-12-20",1,4,1997436,27,6
2996,"2018-12-20",1,1,1844190,3,6
2997,"2018-12-21",4,3,903960,42,10
2998,"2018-12-21",6,2,789738,45,6
2999,"2018-12-21",4,4,1403631,8,4
3000,"2018-12-21",2,3,1112631,46,7
3001,"2018-12-22",2,1,1993446,27,1
3002,"2018-12-22",4,2,2041006,14,10
3003,"2018-12-22",5,2,709760,25,3
3004,"2018-12-23",4,2,2086368,24,10
3005,"2018-12-23",4,2,651360,10,4
3006,"2018-12-23",4,2,913449,43,2
3007,"2018-12-23",4,2,2673000,14,5
3008,"2018-12-24",6,2,1882433,8,4
3009,"2018-12-24",3,3,645250,17,6
3010,"2018-12-25",4,2,1751124,46,9
3011,"2018-12-25",2,3,1646624,9,5
3012,"2018-12-25",1,1,1295840,9,6
3013,"2018-12-26",3,4,1245165,43,3
3014,"2018-12-27",4,1,1309365,41,8
3015,"2018-12-27",5,1,333312,34,3
3016,"2018-12-27",5,3,667520,45,5
3017,"2018-12-27",4,4,1060488,4,2
3018,"2018-12-28",3,1,483828,19,8
3019,"2018-12-28",6,3,478272,26,4
3020,"2018-12-28",1,2,1399264,47,4
3021,"2018-12-29",5,2,1321161,34,5
3022,"2018-12-29",1,4,906830,40,1
3023,"2018-12-30",5,1,592030,31,7
3024,"2018-12-30",5,3,1725087,43,7
3025,"2019-01-01",3,1,2662784,26,2
3026,"2019-01-01",2,1,821748,40,10
3027,"2019-01-02",2,1,1335499,38,9
3028,"2019-01-03",1,2,2398617,7,7
3029,"2019-01-03",3,1,486416,15,8
3030,"2019-01-04",4,2,429730,49,6
3031,"2019-01-04",5,1,904344,49,8
3032,"2019-01-05",4,3,643200,47,2
3033,"2019-01-05",5,2,571676,28,7
3034,"2019-01-05",4,1,885960,44,9
3035,"2019-01-05",4,1,1520119,38,2
3036,"2019-01-06",4,3,1895036,24,1
3037,"2019-01-06",3,4,1022140,8,4
3038,"2019-01-06",4,3,862634,21,8
3039,"2019-01-06",4,4,1156990,24,10
3040,"2019-01-06",4,1,1108128,25,2
3041,"2019-01-06",3,3,713250,1,6
3042,"2019-01-06",1,4,610816,2,1
3043,"2019-01-06",2,1,709596,32,6
3044,"2019-01-06",3,1,1635413,20,4
3045,"2019-01-07",6,4,1296258,14,4
3046,"2019-01-07",1,4,1077858,34,3
3047,"2019-01-07",3,4,1880032,31,4
3048,"2019-01-07",2,1,1934080,47,3
3049,"2019-01-07",4,2,269724,2,4
3050,"2019-01-08",3,4,440500,11,10
3051,"2019-01-08",4,4,1369333,24,5
3052,"2019-01-08",2,2,1965472,9,3
3053,"2019-01-09",6,2,1425488,43,2
3054,"2019-01-09",4,1,896800,15,9
3055,"2019-01-09",6,3,2204352,38,2
3056,"2019-01-10",6,4,511700,32,4
3057,"2019-01-10",4,4,1578675,8,1
3058,"2019-01-10",6,1,730452,25,9
3059,"2019-01-11",4,1,2797050,33,4
3060,"2019-01-11",4,4,2427311,20,4
3061,"2019-01-11",6,2,932292,29,1
3062,"2019-01-11",5,3,373240,32,3
3063,"2019-01-12",1,4,537825,43,5
3064,"2019-01-12",6,4,761520,14,8
3065,"2019-01-12",1,3,1486030,11,4
3066,"2019-01-12",6,2,968243,45,4
3067,"2019-01-13",6,4,1856000,12,6
3068,"2019-01-14",4,4,814380,49,4
3069,"2019-01-14",5,3,1230684,9,8
3070,"2019-01-15",1,2,1857735,2,6
3071,"2019-01-15",2,3,1360268,8,7
3072,"2019-01-15",4,2,2291421,8,1
3073,"2019-01-16",4,3,1598664,28,1
3074,"2019-01-17",3,4,885969,27,8
3075,"2019-01-17",5,2,485240,34,8
3076,"2019-01-17",1,3,2143368,29,7
3077,"2019-01-17",5,1,1570624,12,4
3078,"2019-01-17",5,4,1517889,9,1
3079,"2019-01-18",2,2,1047917,27,4
3080,"2019-01-18",2,2,393736,26,8
3081,"2019-01-18",6,3,1491920,40,2
3082,"2019-01-18",1,4,1420132,10,6
3083,"2019-01-19",6,2,1511944,25,5
3084,"2019-01-20",5,2,569098,17,1
3085,"2019-01-20",2,4,784080,4,7
3086,"2019-01-20",4,3,657270,26,10
3087,"2019-01-20",1,1,268332,9,4
3088,"2019-01-20",2,1,1677492,10,9
3089,"2019-01-20",5,2,1494204,38,3
3090,"2019-01-21",2,3,2321325,6,6
3091,"2019-01-22",4,3,1896340,41,6
3092,"2019-01-23",1,4,1788885,8,4
3093,"2019-01-23",5,3,1554336,49,3
3094,"2019-01-23",4,3,1086478,13,6
3095,"2019-01-24",2,2,302100,45,4
3096,"2019-01-24",5,1,2189122,12,10
3097,"2019-01-25",6,3,1014928,30,1
3098,"2019-01-26",5,4,381254,12,1
3099,"2019-01-26",3,4,2563064,38,10
3100,"2019-01-26",1,4,1445090,20,8
3101,"2019-01-26",3,1,2148783,41,4
3102,"2019-01-27",5,1,1295712,41,9
3103,"2019-01-28",4,4,921827,15,5
3104,"2019-01-28",4,3,915936,36,5
3105,"2019-01-29",6,3,659808,26,1
3106,"2019-01-29",5,2,1636700,14,1
3107,"2019-01-29",4,2,997776,14,9
3108,"2019-01-29",2,2,1065995,36,6
3109,"2019-01-30",4,3,599604,20,1
3110,"2019-01-30",1,2,301346,6,9
3111,"2019-01-30",3,4,860676,25,10
3112,"2019-01-30",4,4,684356,47,10
3113,"2019-01-31",6,4,1005648,17,7
3114,"2019-01-31",4,4,1045486,28,5
3115,"2019-01-31",1,1,1528906,25,1
3116,"2019-02-01",3,1,285136,10,1
3117,"2019-02-01",4,2,1431040,26,9
3118,"2019-02-02",6,3,2449082,17,10
3119,"2019-02-03",5,4,952929,10,1
3120,"2019-02-03",4,1,1746420,1,6
3121,"2019-02-03",1,3,2658076,30,2
3122,"2019-02-03",5,4,496020,18,2
3123,"2019-02-05",1,3,185010,37,9
3124,"2019-02-06",1,2,2154096,43,5
3125,"2019-02-07",6,4,688058,40,9
3126,"2019-02-07",3,3,2902284,27,6
3127,"2019-02-07",5,1,523802,19,10
3128,"2019-02-07",2,1,1817442,10,1
3129,"2019-02-08",5,2,1050664,36,4
3130,"2019-02-08",1,3,443362,47,9
